"","RNA_ID","RNA_Name","RNA.Gene.Pvalue","RNA.Gene.Corr","Protein_ID","Approved_Symbol","Protein.Gene.Pvalue","Protein.Gene.Corr"
"1777","CENPN","CENPN..55839..y",1.97946564020995e-23,0.486978236299757,"sp.Q96H22.CENPN_HUMAN","CENPN",0.144709007276376,0.0966820455963218
"1778","CENPO","CENPO..79172..y",7.5230955313614e-16,0.402602648383357,"sp.Q9BU64.CENPO_HUMAN","CENPO",0.176665293571508,0.0878715528079842
"1779","CENPP","CENPP..401541..y",7.91422824078623e-14,0.375409001162246,"sp.Q6IPU0.CENPP_HUMAN","CENPP",0.0175449177104686,0.16000664147832
"1780","CENPQ","CENPQ..55166..y",6.6004012372863e-22,0.471804795275484,"sp.Q7L2Z9.CENPQ_HUMAN","CENPQ",0.00747298287582508,0.14195589812245
"1781","CENPT","CENPT..80152..y",1.08936668418536e-21,0.469573796244663,"sp.Q96BT3.CENPT_HUMAN","CENPT",0.042897022906812,0.110695366869382
"1782","CENPU","CENPU..79682..y",3.73046119924536e-19,0.442305533671938,"sp.Q71F23.CENPU_HUMAN","CENPU",0.00964570211579991,0.136062982807747
"1783","CENPV","CENPV..201161..y",0.00113264015472725,0.168593591431387,"sp.Q7Z7K6.3.CENPV_HUMAN",NA,0.87672568100905,0.0105179051151296
"1784","CENPV","CENPV..201161..y",0.00113264015472725,0.168593591431387,"sp.Q7Z7K6.CENPV_HUMAN","CENPV",0.00294915526216101,0.154155038408628
"1785","CENPW","CENPW..387103..y",5.49568468689587e-28,0.528314786850349,"sp.Q5EE01.CENPW_HUMAN","CENPW",0.0149868664666513,0.307679278574195
"1786","CEP104","CEP104..9731..y",9.2225872682827e-39,0.607930601677598,"sp.O60308.CE104_HUMAN","CEP104",0.704497124393158,0.0457988078424895
"1787","CEP112","CEP112..201134..y",0.000392433400864078,0.183357581072426,"sp.Q8N8E3.CE112_HUMAN","CEP112",0.238337925581454,0.0819177381117087
"1788","CEP120","CEP120..153241..y",5.5471584161163e-20,0.451482076099303,"sp.Q8N960.CE120_HUMAN","CEP120",0.0161199393254752,0.142930543237832
"1789","CEP128","CEP128..145508..y",3.08850687430469e-14,0.381112041881723,"sp.Q6ZU80.CE128_HUMAN","CEP128",5.81623471369262e-08,0.294854901742163
"1790","CEP135","CEP135..9662..y",3.25908877616525e-27,0.521687286746059,"sp.Q66GS9.CP135_HUMAN","CEP135",2.39275233491217e-10,0.325369771313356
"1791","CEP152","CEP152..22995..y",5.31711399950819e-17,0.417031422884732,"sp.O94986.CE152_HUMAN","CEP152",6.61461322430625e-08,0.286552361847303
"1792","CEP164","CEP164..22897..y",1.74083466193157e-15,0.39788419148818,"sp.Q9UPV0.CE164_HUMAN","CEP164",0.0354699462300633,0.119881804620176
"1793","CEP170","CEP170..9859..y",0.00604173450943828,0.142485327999908,"sp.Q5SW79.2.CE170_HUMAN",NA,0.0049230950383393,0.182476613017178
"1794","CEP170","CEP170..9859..y",0.00604173450943828,0.142485327999908,"sp.Q5SW79.CE170_HUMAN","CEP170",0.0195956278474668,0.121301038994503
"1795","CEP170B","CEP170B..283638..y",4.75090252095986e-08,0.27915388037262,"sp.Q9Y4F5.C170B_HUMAN","CEP170B",4.98711582871429e-06,0.234808255383332
"1796","CEP192","CEP192..55125..y",2.59818292714238e-45,0.647300638697742,"tr.E9PF99.E9PF99_HUMAN",NA,7.66716460190772e-13,0.36488387290161
"1797","CEP250","CEP250..11190..y",4.82414479774998e-16,0.405071626669196,"sp.Q9BV73.CP250_HUMAN","CEP250",1.68964377021656e-05,0.221632821341282
"1798","CEP290","CEP290..80184..y",3.35311754685894e-07,0.261517410841847,"sp.O15078.CE290_HUMAN","CEP290",0.644997179431249,0.0240297096969526
"1799","CEP350","CEP350..9857..y",3.04430661612237e-10,0.319786810361773,"sp.Q5VT06.CE350_HUMAN","CEP350",3.08346024918021e-05,0.214835198809776
"1800","CEP41","CEP41..95681..y",4.65188988356927e-13,0.364360001450873,"sp.Q9BYV8.CEP41_HUMAN","CEP41",6.45800042943965e-10,0.314118199911001
"1801","CEP44","CEP44..80817..y",2.62750363144748e-19,0.444014146905954,"sp.Q9C0F1.CEP44_HUMAN","CEP44",1.18881340079802e-06,0.249372260764543
"1802","CEP55","CEP55..55165..y",4.00074458596273e-14,0.379554652717556,"sp.Q53EZ4.CEP55_HUMAN","CEP55",7.25586879483988e-05,0.204775686155172
"1803","CEP57","CEP57..9702..y",1.02605422453462e-41,0.626385485984031,"sp.Q86XR8.CEP57_HUMAN","CEP57",6.41134127899925e-13,0.370377527957927
"1804","CEP57L1","CEP57L1..285753..y",2.35859477612662e-23,0.486237702840312,"sp.Q8IYX8.CE57L_HUMAN","CEP57L1",0.0781632279196072,0.344822038951518
"1805","CEP63","CEP63..80254..y",7.58048349760541e-15,0.389423706950744,"sp.Q96MT8.2.CEP63_HUMAN",NA,1.1707033301576e-07,0.291757979371541
"1806","CEP68","CEP68..23177..y",6.03597148121696e-10,0.314632517579548,"sp.Q76N32.CEP68_HUMAN","CEP68",0.00643471028602058,0.170220723377048
"1807","CEP72","CEP72..55722..y",3.17593615733289e-30,0.546716593954277,"sp.Q9P209.CEP72_HUMAN","CEP72",0.198293477225077,0.095270168193646
"1808","CEP76","CEP76..79959..y",6.49164833337491e-37,0.59573875591771,"sp.Q8TAP6.CEP76_HUMAN","CEP76",7.61878381016368e-12,0.398149950131604
"1809","CEP78","CEP78..84131..y",5.36496935931632e-10,0.315526999531891,"sp.Q5JTW2.5.CEP78_HUMAN",NA,0.00279537539749183,0.180268588176745
"1810","CEP85","CEP85..64793..y",4.44645476819799e-42,0.62857193004671,"sp.Q6P2H3.CEP85_HUMAN","CEP85",1.35388077669354e-10,0.333126239257686
"1811","CEP85L","CEP85L..387119..y",2.16136076349471e-06,0.243411681182501,"sp.Q5SZL2.CE85L_HUMAN","CEP85L",0.740487586960567,0.0400014125752497
"1812","CEP89","CEP89..84902..y",2.91968339223949e-28,0.530634958836105,"sp.Q96ST8.CEP89_HUMAN","CEP89",4.81478021327056e-05,0.247882320863337
"1813","CEP95","CEP95..90799..y",8.01470395514231e-25,0.500220437805087,"sp.Q96GE4.CEP95_HUMAN","CEP95",0.0211434781846394,0.244114619713053
"1814","CEP97","CEP97..79598..y",3.79412452222049e-06,0.237657220491751,"sp.Q8IW35.CEP97_HUMAN","CEP97",3.00414860088463e-05,0.215134151584728
"1815","CEPT1","CEPT1..10390..y",2.01601062044001e-28,0.531985274068604,"sp.Q9Y6K0.CEPT1_HUMAN","CEPT1",4.61105353916656e-17,0.437679474137704
"1816","CERCAM","CERCAM..51148..y",0.000107551926691025,0.199981181663881,"sp.Q5T4B2.GT253_HUMAN","CERCAM",0.0154013682969354,0.186670771194532
"1817","CERK","CERK..64781..y",1.31225561836599e-11,0.342289041874577,"sp.Q8TCT0.CERK1_HUMAN","CERK",0.344606033247562,0.0889280700592371
"1818","CERS1","CERS1..10715..y",9.67560321848854e-10,0.311020724269491,"sp.P27544.CERS1_HUMAN","CERS1",0.00393144770894474,0.174306858548304
"1819","CERS2","CERS2..29956..y",7.84154507449848e-43,0.633054226284998,"sp.Q96G23.CERS2_HUMAN","CERS2",2.10938549327493e-11,0.339007143960317
"1820","CERS4","CERS4..79603..y",0.0172704509185138,0.123719772889347,"sp.Q9HA82.CERS4_HUMAN","CERS4",0.329386219876241,0.0613226222930049
"1821","CERS5","CERS5..91012..y",7.28334601704187e-10,0.31320047540314,"sp.Q8N5B7.CERS5_HUMAN","CERS5",0.0183926927154766,0.136278612420711
"1822","CERS6","CERS6..253782..y",0.000335768058774955,0.185436157899227,"sp.Q6ZMG9.2.CERS6_HUMAN",NA,2.19483601657834e-05,0.223811909380535
"1823","CES1","CES1..1066..y",0.0263421233676757,0.115475269853224,"sp.P23141.2.EST1_HUMAN",NA,0.360646023782815,0.0546379451771712
"1824","CES2","CES2..8824..y",1.83511313595164e-12,0.355496685724002,"sp.O00748.EST2_HUMAN","CES2",0.0547480944357283,0.101189729193935
"1825","CES3","CES3..23491..y",0.171703705102743,0.0712046593602624,"sp.Q6UWW8.EST3_HUMAN","CES3",0.362733811084961,0.0750909468263919
"1826","CETN2","CETN2..1069..y",4.30269044371881e-16,0.405703941630716,"sp.P41208.CETN2_HUMAN","CETN2",0.00151934871401708,0.164284912430369
"1827","CETN3","CETN3..1070..y",1.7643137910478e-20,0.456867167144538,"tr.E5RJF8.E5RJF8_HUMAN",NA,0.00236142283826474,0.159556172392352
"1828","CFB","CFB..629..y",0.00712334151276475,0.139685724622173,"tr.B4E1Z4.B4E1Z4_HUMAN",NA,0.0206937806042419,0.152819240377127
"1829","CFD","CFD..1675..y",0.0571584405132866,0.0989772984332273,"sp.P00746.CFAD_HUMAN","CFD",0.721090678497754,-0.0428028532431436
"1830","CFDP1","CFDP1..10428..y",3.88953919216884e-33,0.569071958062775,"sp.Q9UEE9.CFDP1_HUMAN","CFDP1",4.66290415829604e-08,0.279316719319123
"1831","CFH","CFH..3075..y",0.695435249047532,0.0204195541972702,"sp.P08603.CFAH_HUMAN","CFH",0.408182495131042,0.0547946711073146
"1832","CFI","CFI..3426..y",0.455852314940033,0.0388836879309008,"sp.P05156.CFAI_HUMAN","CFI",0.140255556984082,0.111299625048003
"1833","CFL1","CFL1..1072..y",1.06939100291929e-19,0.448352817749593,"sp.P23528.COF1_HUMAN","CFL1",0.0175771388244124,0.123385042848466
"1834","CFL2","CFL2..1073..y",2.6312111496748e-09,0.303197463773919,"sp.Q9Y281.COF2_HUMAN","CFL2",1.10743275647913e-05,0.226283357936874
"1835","CFLAR","CFLAR..8837..y",9.0462845581456e-10,0.311538482442352,"tr.C9JK38.C9JK38_HUMAN",NA,0.0748808384802392,0.304934382189401
"1836","CFP","CFP..5199..y",0.619909115011526,0.0258679412792091,"sp.P27918.PROP_HUMAN","CFP",0.752574622556941,0.0544227775197346
"1837","CFTR","CFTR..1080..y",0.240329409769035,0.0611917047101529,"sp.P13569.CFTR_HUMAN","CFTR",0.533051186608319,-0.0965334810048059
"1838","CGA","CGA..1081..y",0.606697918530605,-0.0268488174200217,"sp.P01215.GLHA_HUMAN","CGA",0.703573670817268,-0.052982950464501
"1839","CGB2","CGB2..114336..y",0.255141422375997,-0.0593077851535986,"sp.Q6NT52.CGB2_HUMAN","CGB2",0.962225625774033,-0.00735146455161468
"1840","CGGBP1","CGGBP1..8545..y",1.19381826574098e-33,0.572840008884611,"sp.Q9UFW8.CGBP1_HUMAN","CGGBP1",4.92448179689615e-13,0.363997643537123
"1841","CGN","CGN..57530..y",0.000159441680454786,0.195069878756362,"sp.Q9P2M7.CING_HUMAN","CGN",0.0131515468270962,0.128808692388358
"1842","CGNL1","CGNL1..84952..y",0.411151879607851,0.0428522630308507,"sp.Q0VF96.CGNL1_HUMAN","CGNL1",0.992790642202653,-0.000471339168332621
"1843","CGREF1","CGREF1..10669..y",0.113883997037085,0.0823299114283067,"sp.Q99674.5.CGRE1_HUMAN",NA,0.875005561415988,0.00830780800364153
"1844","CGRRF1","CGRRF1..10668..y",1.03624452851982e-32,0.565908693603435,"sp.Q99675.CGRF1_HUMAN","CGRRF1",1.12007208907068e-06,0.540852142674112
"1845","CHAC1","CHAC1..79094..y",0.000771471769460839,0.174077712698223,"sp.Q9BUX1.CHAC1_HUMAN","CHAC1",0.309969654241301,0.156621751581153
"1846","CHAC2","CHAC2..494143..y",6.62356963077815e-07,0.255061867908787,"sp.Q8WUX2.CHAC2_HUMAN","CHAC2",0.00985766953959627,0.134016199391697
"1847","CHAF1A","CHAF1A..10036..y",7.70609243007214e-25,0.500379067777056,"sp.Q13111.CAF1A_HUMAN","CHAF1A",1.2204894898106e-08,0.290727036422773
"1848","CHAF1B","CHAF1B..8208..y",1.35993399222391e-19,0.447198872455793,"sp.Q13112.CAF1B_HUMAN","CHAF1B",0.00366068556359313,0.150722350032916
"1849","CHAMP1","CHAMP1..283489..y",6.03704949079621e-36,0.589133134577869,"sp.Q96JM3.CHAP1_HUMAN","CHAMP1",1.65267864636767e-07,0.2680491985569
"1850","CHCHD1","CHCHD1..118487..y",2.17536873258584e-54,0.693680035762632,"sp.Q96BP2.CHCH1_HUMAN","CHCHD1",0.00850245168513128,0.149220749297915
"1851","CHCHD2","CHCHD2..51142..y",2.66487482969878e-38,0.604938327572182,"sp.Q9Y6H1.CHCH2_HUMAN","CHCHD2",6.78892845318334e-14,0.376346194029577
"1852","CHCHD3","CHCHD3..54927..y",3.61685610103248e-38,0.604071052317819,"sp.Q9NX63.CHCH3_HUMAN","CHCHD3",1.27326310328458e-08,0.290374364429008
"1853","CHCHD4","CHCHD4..131474..y",4.37105387902034e-37,0.596894583138451,"sp.Q8N4Q1.2.MIA40_HUMAN",NA,1.00035944051096e-08,0.292377643104553
"1854","CHCHD5","CHCHD5..84269..y",6.15770969867432e-09,0.296361014943785,"sp.Q9BSY4.CHCH5_HUMAN","CHCHD5",0.00981561551765636,0.151414116109262
"1855","CHCHD6","CHCHD6..84303..y",9.31166262887846e-16,0.401410183714941,"sp.Q9BRQ6.CHCH6_HUMAN","CHCHD6",4.21181465979147e-07,0.259374468235211
"1856","CHCHD7","CHCHD7..79145..y",6.69207778584424e-19,0.439435114730578,"sp.Q9BUK0.4.CHCH7_HUMAN",NA,2.95236589377937e-05,0.239058149870686
"1857","CHD1","CHD1..1105..y",1.34980913366224e-19,0.44723481759688,"sp.O14646.CHD1_HUMAN","CHD1",1.22269138548274e-09,0.309211135175485
"1858","CHD1L","CHD1L..9557..y",7.77673312668506e-21,0.460660580010288,"sp.Q86WJ1.CHD1L_HUMAN","CHD1L",5.47944155573642e-13,0.36331691469377
"1859","CHD2","CHD2..1106..y",1.26512275341743e-17,0.424568728460436,"sp.O14647.CHD2_HUMAN","CHD2",0.000268120275775886,0.188396369214192
"1860","CHD3","CHD3..1107..y",4.04212654805039e-07,0.259762377399957,"sp.Q12873.3.CHD3_HUMAN",NA,0.000437175997605627,0.181905269175423
"1861","CHD3","CHD3..1107..y",4.04212654805039e-07,0.259762377399957,"tr.H7C0J3.H7C0J3_HUMAN",NA,0.000430976897833375,0.371372017592949
"1862","CHD4","CHD4..1108..y",9.27267658343483e-05,0.201801087794376,"tr.F5GWX5.F5GWX5_HUMAN",NA,0.500287862221966,-0.0351496131888585
"1863","CHD5","CHD5..26038..y",0.000332367652565928,0.185571059210648,"sp.Q8TDI0.CHD5_HUMAN","CHD5",0.616836368738442,0.0260952550882505
"1864","CHD6","CHD6..84181..y",5.87694974037384e-19,0.44007544771678,"sp.Q8TD26.CHD6_HUMAN","CHD6",1.63463874050883e-14,0.384906099311961
"1865","CHD7","CHD7..55636..y",2.99537803431305e-07,0.262570803756737,"sp.Q9P2D1.CHD7_HUMAN","CHD7",2.6546225162236e-06,0.24132616170223
"1866","CHD8","CHD8..57680..y",3.04083574660124e-36,0.591180796660687,"sp.Q9HCK8.CHD8_HUMAN","CHD8",4.04745031114789e-22,0.473966677139714
"1867","CHD9","CHD9..80205..y",5.62944831404638e-21,0.462143917303495,"sp.Q3L8U1.CHD9_HUMAN","CHD9",1.91255375644776e-11,0.339687624348557
"1868","CHDH","CHDH..55349..y",0.774878238795844,0.0149180740077199,"sp.Q8NE62.CHDH_HUMAN","CHDH",0.298982135223494,0.0541387901531763
"1869","CHEK1","CHEK1..1111..y",7.97667322904926e-40,0.614714132763919,"sp.O14757.CHK1_HUMAN","CHEK1",2.30275465747188e-14,0.38726955590986
"1870","CHEK2","CHEK2..11200..y",6.07400073893013e-20,0.451051439529169,"sp.O96017.9.CHK2_HUMAN",NA,3.48321922990433e-07,0.261160952304282
"1871","CHERP","CHERP..10523..y",1.21302871868691e-26,0.516698932685708,"tr.J3QK89.J3QK89_HUMAN",NA,0.237957326924565,0.0615008922266474
"1872","CHFR","CHFR..55743..y",2.23102346066242e-05,0.218518456404332,"sp.Q96EP1.2.CHFR_HUMAN",NA,0.232798681386269,0.0662660354264441
"1873","CHGA","CHGA..1113..y",0.0935041785114329,0.0873221059441258,"sp.P10645.CMGA_HUMAN","CHGA",0.364814111060632,0.110784854097565
"1874","CHGB","CHGB..1114..y",0.403825813186022,0.0435263079492234,"sp.P05060.SCG1_HUMAN","CHGB",0.960973060026844,0.00431660680682813
"1875","CHI3L1","CHI3L1..1116..y",0.125030549280579,0.0798914788427035,"sp.P36222.CH3L1_HUMAN","CHI3L1",0.098119428177177,0.1622884576023
"1876","CHIC2","CHIC2..26511..y",1.78270179584597e-35,0.585870071270883,"sp.Q9UKJ5.CHIC2_HUMAN","CHIC2",3.5536257199496e-11,0.548488581841095
"1877","CHID1","CHID1..66005..y",2.60856415966257e-27,0.522524257810669,"sp.Q9BWS9.CHID1_HUMAN","CHID1",1.64949345699761e-10,0.324319706437145
"1878","CHKA","CHKA..1119..y",2.40789997615045e-18,0.433049099751608,"sp.P35790.CHKA_HUMAN","CHKA",6.92429409149976e-06,0.304664449100507
"1879","CHKB","CHKB..1120..y",8.99625281076781e-20,0.449180072667743,"sp.Q9Y259.CHKB_HUMAN","CHKB",0.0273406585203616,0.131183168475368
"1880","CHL1","CHL1..10752..y",0.836685100590545,0.0107525452102825,"sp.O00533.2.CHL1_HUMAN",NA,0.636713324864822,-0.0350464858962274
"1881","CHM","CHM..1121..y",5.47036095543242e-16,0.404375196141243,"sp.P24386.RAE1_HUMAN","CHM",5.88487533107801e-05,0.214849884775904
"1882","CHML","CHML..1122..y",1.13751834621488e-13,0.373180093374331,"sp.P26374.RAE2_HUMAN","CHML",3.40478213779801e-05,0.213694115199534
"1883","CHMP1A","CHMP1A..5119..y",2.05459265623924e-32,0.563678720393951,"tr.A6NG32.A6NG32_HUMAN",NA,0.000752101385226424,0.26455573489741
"1884","CHMP1A","CHMP1A..5119..y",2.05459265623924e-32,0.563678720393951,"sp.Q9HD42.CHM1A_HUMAN","CHMP1A",1.63138346945766e-08,0.288299728523699
"1885","CHMP1B","CHMP1B..57132..y",1.35812696664708e-34,0.579649709033265,"sp.Q7LBR1.CHM1B_HUMAN","CHMP1B",4.94231459453687e-22,0.473085523642347
"1886","CHMP2A","CHMP2A..27243..y",1.90531827743325e-19,0.445572420537819,"tr.M0R1L7.M0R1L7_HUMAN",NA,6.66824000464876e-05,0.225217024507809
"1887","CHMP2A","CHMP2A..27243..y",1.90531827743325e-19,0.445572420537819,"tr.M0R1T5.M0R1T5_HUMAN",NA,1.88857993152665e-06,0.244770285184776
"1888","CHMP2B","CHMP2B..25978..y",5.07316148617925e-25,0.502062785663461,"sp.Q9UQN3.CHM2B_HUMAN","CHMP2B",4.90676827914023e-20,0.452063332282251
"1889","CHMP3","CHMP3..51652..y",3.52297408055531e-11,0.335416687466087,"sp.Q9Y3E7.CHMP3_HUMAN","CHMP3",0.156699347900828,0.0737771226314361
"1890","CHMP4A","CHMP4A..29082..y",9.54964823943947e-16,0.401268772739194,"sp.Q9BY43.CHM4A_HUMAN","CHMP4A",0.0612738512883206,0.0973935145024487
"1891","CHMP4B","CHMP4B..128866..y",1.91936853913507e-31,0.556279137998729,"sp.Q9H444.CHM4B_HUMAN","CHMP4B",0.0132038259218391,0.128735796936349
"1892","CHMP4C","CHMP4C..92421..y",6.47671678972855e-05,0.206139083467033,"sp.Q96CF2.CHM4C_HUMAN","CHMP4C",0.430905809520027,0.0415811488991901
"1893","CHMP5","CHMP5..51510..y",1.85123424224956e-24,0.496818608526646,"sp.Q9NZZ3.CHMP5_HUMAN","CHMP5",9.44221357761685e-07,0.251629303387268
"1894","CHMP6","CHMP6..79643..y",3.4969129539585e-18,0.431162464377266,"sp.Q96FZ7.CHMP6_HUMAN","CHMP6",1.25631843505692e-08,0.290486034495666
"1895","CHMP7","CHMP7..91782..y",9.63744834193649e-59,0.71318137510671,"sp.Q8WUX9.CHMP7_HUMAN","CHMP7",7.90621910264152e-23,0.481076462132871
"1896","CHN1","CHN1..1123..y",0.00419315738259703,0.148529503487702,"sp.P15882.CHIN_HUMAN","CHN1",0.316874722608012,0.0679452580835094
"1897","CHN2","CHN2..1124..y",0.0988362706615885,0.0859385165078881,"sp.P52757.CHIO_HUMAN","CHN2",0.885905652047077,0.0166226096502733
"1898","CHORDC1","CHORDC1..26973..y",1.09751287787833e-31,0.558147565425571,"sp.Q9UHD1.CHRD1_HUMAN","CHORDC1",7.27488857490991e-17,0.415360156120284
"1899","CHP1","CHP1..11261..y",6.62883687649573e-13,0.362098959811238,"sp.Q99653.CHP1_HUMAN","CHP1",0.335647530562896,0.0501919039561401
"1900","CHPF","CHPF..79586..y",2.50669109935835e-06,0.241909778186977,"sp.Q8IZ52.CHSS2_HUMAN","CHPF",0.00199082680375625,0.170366572566967
"1901","CHPF2","CHPF2..54480..y",7.80606143748837e-39,0.608397978647582,"sp.Q9P2E5.CHPF2_HUMAN","CHPF2",3.64992061674229e-07,0.270107512178525
"1902","CHPT1","CHPT1..56994..y",7.26740816982454e-10,0.313217219303592,"sp.Q8WUD6.CHPT1_HUMAN","CHPT1",0.00140821692644996,0.268264029794834
"1903","CHRAC1","CHRAC1..54108..y",5.42385543621755e-44,0.639812980285229,"sp.Q9NRG0.CHRC1_HUMAN","CHRAC1",4.78042912933072e-07,0.264508437774227
"1904","CHRD","CHRD..8646..y",0.873257681705181,0.00832116250759097,"sp.Q9H2X0.CHRD_HUMAN","CHRD",0.793980290593603,-0.0550056919314405
"1905","CHRDL2","CHRDL2..25884..y",0.175363120765743,0.0706029296238905,"sp.Q6WN34.2.CRDL2_HUMAN",NA,0.953907669422749,0.0121834247986431
"1906","CHRM3","CHRM3..1131..y",0.0350988324263148,0.109589620479352,"sp.P20309.ACM3_HUMAN","CHRM3",0.211909616263344,-0.319077929081697
"1907","CHRNA5","CHRNA5..1138..y",1.8927251119118e-09,0.305799138792262,"sp.P30532.ACHA5_HUMAN","CHRNA5",0.156477880915121,0.348433504278141
"1908","CHRNE","CHRNE..1145..y",0.687451014221797,-0.0209841454711369,"sp.Q04844.ACHE_HUMAN","CHRNE",0.0171428367875258,-0.179490179529107
"1909","CHST10","CHST10..9486..y",3.71437582215216e-06,0.237877096361742,"sp.O43529.CHSTA_HUMAN","CHST10",0.0260611101374424,0.267871949159362
"1910","CHST11","CHST11..50515..y",0.427748423715999,0.0413510102158297,"sp.Q9NPF2.CHSTB_HUMAN","CHST11",0.208346023775421,0.10979966724841
"1911","CHST12","CHST12..55501..y",4.43783704902724e-08,0.279747096038513,"sp.Q9NRB3.CHSTC_HUMAN","CHST12",0.0567597273656334,0.119230687582713
"1912","CHST13","CHST13..166012..y",0.720559789160135,0.0186580093111135,"sp.Q8NET6.CHSTD_HUMAN","CHST13",0.558709019500162,-0.147671580072275
"1913","CHST14","CHST14..113189..y",8.78854762390447e-05,0.202455109333166,"sp.Q8NCH0.CHSTE_HUMAN","CHST14",0.0776997334414753,0.0929734217845437
"1914","CHST2","CHST2..9435..y",0.836004588975353,-0.0107979911216106,"sp.Q9Y4C5.CHST2_HUMAN","CHST2",0.370715693267585,0.115653620367444
"1915","CHST3","CHST3..9469..y",0.00232664085632038,0.157843685925939,"sp.Q7LGC8.CHST3_HUMAN","CHST3",0.000511421727102162,0.246561051675838
"1916","CHST5","CHST5..23563..y",0.0880010958414867,0.0888178354202163,"sp.Q9GZS9.CHST5_HUMAN","CHST5",0.956562344667176,-0.0138306182107016
"1917","CHST6","CHST6..4166..y",0.450519189319588,0.0393451113786593,"sp.Q9GZX3.CHST6_HUMAN","CHST6",0.851557946607448,0.0377886861062029
"1918","CHST7","CHST7..56548..y",0.849862059376638,0.00987411946615591,"sp.Q9NS84.CHST7_HUMAN","CHST7",0.118711089851198,-0.214856574857237
"1919","CHSY1","CHSY1..22856..y",2.95233479992005e-11,0.336658930653404,"sp.Q86X52.CHSS1_HUMAN","CHSY1",7.72243586591944e-06,0.255431443303674
"1920","CHSY3","CHSY3..337876..y",0.445416614892448,0.0397894802382417,"sp.Q70JA7.CHSS3_HUMAN","CHSY3",0.617516975506974,-0.0396495293396899
"1921","CHTF18","CHTF18..63922..y",3.03967024767565e-12,0.352167026676042,"sp.Q8WVB6.CTF18_HUMAN","CHTF18",0.000379129752280749,0.183819194829913
"1922","CHTF8","CHTF8..54921..y",9.72622596164013e-20,0.448806996155518,"sp.P0CG12.CTF8A_HUMAN",NA,0.260942987797238,0.063225938290026
"1923","CHTF8","CHTF8..54921..y",9.72622596164013e-20,0.448806996155518,"sp.P0CG13.CTF8_HUMAN",NA,0.143586597674232,0.096951700466989
"1924","CHTOP","CHTOP..26097..y",1.52010203148873e-29,0.541244385976279,"sp.Q9Y3Y2.3.CHTOP_HUMAN",NA,0.190808918400077,0.0681610682819565
"1925","CHUK","CHUK..1147..y",7.82812229275181e-22,0.471047043881824,"sp.O15111.IKKA_HUMAN","CHUK",2.84587132368375e-07,0.263047361619173
"1926","CHURC1","CHURC1..91612..y",1.93953256157752e-39,0.612270673898402,"sp.Q8WUH1.2.CHUR_HUMAN",NA,0.620933443498451,-0.0270746566444146
"1927","CIAO1","CIAO1..9391..y",1.72303442592331e-23,0.487563255059441,"sp.O76071.CIAO1_HUMAN","CIAO1",0.354265926350283,0.048293766025566
"1928","CIAPIN1","CIAPIN1..57019..y",7.52614813062016e-36,0.588471735131262,"sp.Q6FI81.CPIN1_HUMAN","CIAPIN1",4.9843432930645e-05,0.209249058993655
"1929","CIB1","CIB1..10519..y",1.53555367322184e-11,0.341206759357319,"sp.Q99828.CIB1_HUMAN","CIB1",0.0279700362308387,0.114265493072958
